name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Suffolk University,https://www.niche.com/colleges/suffolk-university/,522,https://www.niche.com/colleges/suffolk-university/,B,https://www.niche.com/colleges/suffolk-university/
Webster University,https://www.niche.com/colleges/webster-university/,523,https://www.niche.com/colleges/webster-university/,B,https://www.niche.com/colleges/webster-university/
College of Charleston,https://www.niche.com/colleges/college-of-charleston/,524,https://www.niche.com/colleges/college-of-charleston/,B,https://www.niche.com/colleges/college-of-charleston/
University of Montevallo,https://www.niche.com/colleges/university-of-montevallo/,525,https://www.niche.com/colleges/university-of-montevallo/,B,https://www.niche.com/colleges/university-of-montevallo/
Vassar College,https://www.niche.com/colleges/vassar-college/,526,https://www.niche.com/colleges/vassar-college/,B,https://www.niche.com/colleges/vassar-college/
Bowling Green State University,https://www.niche.com/colleges/bowling-green-state-university/,527,https://www.niche.com/colleges/bowling-green-state-university/,B,https://www.niche.com/colleges/bowling-green-state-university/
University of Mississippi,https://www.niche.com/colleges/university-of-mississippi/,528,https://www.niche.com/colleges/university-of-mississippi/,B,https://www.niche.com/colleges/university-of-mississippi/
University of Puget Sound,https://www.niche.com/colleges/university-of-puget-sound/,529,https://www.niche.com/colleges/university-of-puget-sound/,B,https://www.niche.com/colleges/university-of-puget-sound/
Iona College,https://www.niche.com/colleges/iona-college/,530,https://www.niche.com/colleges/iona-college/,B,https://www.niche.com/colleges/iona-college/
University of Missouri - Kansas City,https://www.niche.com/colleges/university-of-missouri---kansas-city/,531,https://www.niche.com/colleges/university-of-missouri---kansas-city/,B,https://www.niche.com/colleges/university-of-missouri---kansas-city/
Middle Tennessee State University,https://www.niche.com/colleges/middle-tennessee-state-university/,532,https://www.niche.com/colleges/middle-tennessee-state-university/,B,https://www.niche.com/colleges/middle-tennessee-state-university/
Marywood University,https://www.niche.com/colleges/marywood-university/,533,https://www.niche.com/colleges/marywood-university/,B,https://www.niche.com/colleges/marywood-university/
Hilbert College,https://www.niche.com/colleges/hilbert-college/,534,https://www.niche.com/colleges/hilbert-college/,B,https://www.niche.com/colleges/hilbert-college/
Eastern New Mexico University,https://www.niche.com/colleges/eastern-new-mexico-university/,535,https://www.niche.com/colleges/eastern-new-mexico-university/,B,https://www.niche.com/colleges/eastern-new-mexico-university/
Springfield College - Massachusetts,https://www.niche.com/colleges/springfield-college---massachusetts/,536,https://www.niche.com/colleges/springfield-college---massachusetts/,B,https://www.niche.com/colleges/springfield-college---massachusetts/
Texas A&M International University,https://www.niche.com/colleges/texas-a-and-m-international-university/,537,https://www.niche.com/colleges/texas-a-and-m-international-university/,B,https://www.niche.com/colleges/texas-a-and-m-international-university/
Swarthmore College,https://www.niche.com/colleges/swarthmore-college/,538,https://www.niche.com/colleges/swarthmore-college/,B,https://www.niche.com/colleges/swarthmore-college/
Martin Luther College,https://www.niche.com/colleges/martin-luther-college/,539,https://www.niche.com/colleges/martin-luther-college/,B,https://www.niche.com/colleges/martin-luther-college/
Northeastern Illinois University,https://www.niche.com/colleges/northeastern-illinois-university/,540,https://www.niche.com/colleges/northeastern-illinois-university/,B,https://www.niche.com/colleges/northeastern-illinois-university/
Felician College,https://www.niche.com/colleges/felician-college/,541,https://www.niche.com/colleges/felician-college/,B,https://www.niche.com/colleges/felician-college/
Oakwood University,https://www.niche.com/colleges/oakwood-university/,542,https://www.niche.com/colleges/oakwood-university/,B,https://www.niche.com/colleges/oakwood-university/
Loyola Marymount University,https://www.niche.com/colleges/loyola-marymount-university/,543,https://www.niche.com/colleges/loyola-marymount-university/,B,https://www.niche.com/colleges/loyola-marymount-university/
University of Mount Union,https://www.niche.com/colleges/university-of-mount-union/,544,https://www.niche.com/colleges/university-of-mount-union/,B,https://www.niche.com/colleges/university-of-mount-union/
Olivet College,https://www.niche.com/colleges/olivet-college/,545,https://www.niche.com/colleges/olivet-college/,B,https://www.niche.com/colleges/olivet-college/
Hillsdale College,https://www.niche.com/colleges/hillsdale-college/,546,https://www.niche.com/colleges/hillsdale-college/,B,https://www.niche.com/colleges/hillsdale-college/
Concordia University - Nebraska,https://www.niche.com/colleges/concordia-university---nebraska/,547,https://www.niche.com/colleges/concordia-university---nebraska/,B,https://www.niche.com/colleges/concordia-university---nebraska/
United States Naval Academy,https://www.niche.com/colleges/united-states-naval-academy/,548,https://www.niche.com/colleges/united-states-naval-academy/,B,https://www.niche.com/colleges/united-states-naval-academy/
Cincinnati Christian University,https://www.niche.com/colleges/cincinnati-christian-university/,549,https://www.niche.com/colleges/cincinnati-christian-university/,B,https://www.niche.com/colleges/cincinnati-christian-university/
Valley City State University,https://www.niche.com/colleges/valley-city-state-university/,550,https://www.niche.com/colleges/valley-city-state-university/,B,https://www.niche.com/colleges/valley-city-state-university/
