name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
University of Sioux Falls,https://www.niche.com/colleges/university-of-sioux-falls/,449,https://www.niche.com/colleges/university-of-sioux-falls/,B+,https://www.niche.com/colleges/university-of-sioux-falls/
Arizona State University - West Campus,https://www.niche.com/colleges/arizona-state-university---west-campus/,450,https://www.niche.com/colleges/arizona-state-university---west-campus/,B+,https://www.niche.com/colleges/arizona-state-university---west-campus/
Spalding University,https://www.niche.com/colleges/spalding-university/,451,https://www.niche.com/colleges/spalding-university/,B+,https://www.niche.com/colleges/spalding-university/
Asbury University,https://www.niche.com/colleges/asbury-university/,452,https://www.niche.com/colleges/asbury-university/,B+,https://www.niche.com/colleges/asbury-university/
Claremont McKenna College,https://www.niche.com/colleges/claremont-mckenna-college/,453,https://www.niche.com/colleges/claremont-mckenna-college/,B+,https://www.niche.com/colleges/claremont-mckenna-college/
Caldwell University,https://www.niche.com/colleges/caldwell-university/,454,https://www.niche.com/colleges/caldwell-university/,B+,https://www.niche.com/colleges/caldwell-university/
Auburn University - Montgomery,https://www.niche.com/colleges/auburn-university---montgomery/,455,https://www.niche.com/colleges/auburn-university---montgomery/,B+,https://www.niche.com/colleges/auburn-university---montgomery/
University of Texas - El Paso,https://www.niche.com/colleges/university-of-texas---el-paso/,456,https://www.niche.com/colleges/university-of-texas---el-paso/,B+,https://www.niche.com/colleges/university-of-texas---el-paso/
Davenport University,https://www.niche.com/colleges/davenport-university/,457,https://www.niche.com/colleges/davenport-university/,B+,https://www.niche.com/colleges/davenport-university/
Presbyterian College,https://www.niche.com/colleges/presbyterian-college/,458,https://www.niche.com/colleges/presbyterian-college/,B+,https://www.niche.com/colleges/presbyterian-college/
Jackson State University,https://www.niche.com/colleges/jackson-state-university/,459,https://www.niche.com/colleges/jackson-state-university/,B+,https://www.niche.com/colleges/jackson-state-university/
University of Nebraska at Omaha,https://www.niche.com/colleges/university-of-nebraska-at-omaha/,460,https://www.niche.com/colleges/university-of-nebraska-at-omaha/,B+,https://www.niche.com/colleges/university-of-nebraska-at-omaha/
Providence College,https://www.niche.com/colleges/providence-college/,461,https://www.niche.com/colleges/providence-college/,B+,https://www.niche.com/colleges/providence-college/
Columbia College Chicago,https://www.niche.com/colleges/columbia-college-chicago/,462,https://www.niche.com/colleges/columbia-college-chicago/,B+,https://www.niche.com/colleges/columbia-college-chicago/
University of Colorado - Colorado Springs,https://www.niche.com/colleges/university-of-colorado---colorado-springs/,463,https://www.niche.com/colleges/university-of-colorado---colorado-springs/,B+,https://www.niche.com/colleges/university-of-colorado---colorado-springs/
Johns Hopkins University,https://www.niche.com/colleges/johns-hopkins-university/,464,https://www.niche.com/colleges/johns-hopkins-university/,B+,https://www.niche.com/colleges/johns-hopkins-university/
Mississippi College,https://www.niche.com/colleges/mississippi-college/,465,https://www.niche.com/colleges/mississippi-college/,B+,https://www.niche.com/colleges/mississippi-college/
Westmont College,https://www.niche.com/colleges/westmont-college/,466,https://www.niche.com/colleges/westmont-college/,B+,https://www.niche.com/colleges/westmont-college/
Troy University,https://www.niche.com/colleges/troy-university/,467,https://www.niche.com/colleges/troy-university/,B+,https://www.niche.com/colleges/troy-university/
Southern Oregon University,https://www.niche.com/colleges/southern-oregon-university/,468,https://www.niche.com/colleges/southern-oregon-university/,B+,https://www.niche.com/colleges/southern-oregon-university/
Pepperdine University,https://www.niche.com/colleges/pepperdine-university/,469,https://www.niche.com/colleges/pepperdine-university/,B+,https://www.niche.com/colleges/pepperdine-university/
Hollins University,https://www.niche.com/colleges/hollins-university/,470,https://www.niche.com/colleges/hollins-university/,B,https://www.niche.com/colleges/hollins-university/
Cornerstone University,https://www.niche.com/colleges/cornerstone-university/,471,https://www.niche.com/colleges/cornerstone-university/,B,https://www.niche.com/colleges/cornerstone-university/
Grace College & Seminary,https://www.niche.com/colleges/grace-college--and--seminary/,472,https://www.niche.com/colleges/grace-college--and--seminary/,B,https://www.niche.com/colleges/grace-college--and--seminary/
Columbus College of Art & Design,https://www.niche.com/colleges/columbus-college-of-art--and--design/,473,https://www.niche.com/colleges/columbus-college-of-art--and--design/,B,https://www.niche.com/colleges/columbus-college-of-art--and--design/
Doane University,https://www.niche.com/colleges/doane-university/,474,https://www.niche.com/colleges/doane-university/,B,https://www.niche.com/colleges/doane-university/
Palm Beach Atlantic University,https://www.niche.com/colleges/palm-beach-atlantic-university/,475,https://www.niche.com/colleges/palm-beach-atlantic-university/,B,https://www.niche.com/colleges/palm-beach-atlantic-university/
Saint Mary's College - Indiana,https://www.niche.com/colleges/saint-marys-college---indiana/,476,https://www.niche.com/colleges/saint-marys-college---indiana/,B,https://www.niche.com/colleges/saint-marys-college---indiana/
Denison University,https://www.niche.com/colleges/denison-university/,477,https://www.niche.com/colleges/denison-university/,B,https://www.niche.com/colleges/denison-university/
